city_id,city_name,house_number,street_normalized,full_address,lat,lon,osm_id
3,El Centro,4678,BROADWAY,"4678 BROADWAY, El Centro, CA, USA",32.78266793060563,-115.53383380421364,node/200069
3,El Centro,4783,STATE ST,"4783 STATE ST, El Centro, CA, USA",32.81018374546486,-115.58084732371196,node/200061
3,El Centro,4904,MAIN ST,"4904 MAIN ST, El Centro, CA, USA",32.84066246238469,-115.55683166184303,node/200030
3,El Centro,4966,COMMERCIAL AVE,"4966 COMMERCIAL AVE, El Centro, CA, USA",32.7957067817334,-115.56672883410728,node/200060
3,El Centro,4993,STATE ST,"4993 STATE ST, El Centro, CA, USA",32.79805568374314,-115.56762845824244,node/200024
3,El Centro,5053,IMPERIAL AVE,"5053 IMPERIAL AVE, El Centro, CA, USA",32.758839853460344,-115.5879996788411,node/200079
3,El Centro,5305,MAIN ST,"5305 MAIN ST, El Centro, CA, USA",32.827385535139044,-115.5220612361572,node/200005
3,El Centro,5330,STATE ST,"5330 STATE ST, El Centro, CA, USA",32.83902918917796,-115.60216538978008,node/200003
3,El Centro,5370,STATE ST,"5370 STATE ST, El Centro, CA, USA",32.8414026183122,-115.60691745925055,node/200021
3,El Centro,5393,COMMERCIAL AVE,"5393 COMMERCIAL AVE, El Centro, CA, USA",32.76225589114364,-115.58822562764016,node/200063
3,El Centro,5488,COMMERCIAL AVE,"5488 COMMERCIAL AVE, El Centro, CA, USA",32.82794607899597,-115.5862552274846,node/200035
3,El Centro,5522,STATE ST,"5522 STATE ST, El Centro, CA, USA",32.7874014773113,-115.5522923992559,node/200041
3,El Centro,5529,MAIN ST,"5529 MAIN ST, El Centro, CA, USA",32.76621058154233,-115.54905070814704,node/200012
3,El Centro,5565,COMMERCIAL AVE,"5565 COMMERCIAL AVE, El Centro, CA, USA",32.77584193918513,-115.59094815644976,node/200043
3,El Centro,560,COMMERCIAL AVE,"560 COMMERCIAL AVE, El Centro, CA, USA",32.78019422226201,-115.60558093438269,node/200058
3,El Centro,5720,STATE ST,"5720 STATE ST, El Centro, CA, USA",32.75579618296793,-115.5417598685103,node/200022
3,El Centro,716,STATE ST,"716 STATE ST, El Centro, CA, USA",32.75907570150059,-115.51634997905371,node/200000
3,El Centro,891,STATE ST,"891 STATE ST, El Centro, CA, USA",32.81945889691919,-115.5757353140624,node/200029
3,El Centro,913,BROADWAY,"913 BROADWAY, El Centro, CA, USA",32.84309277183241,-115.57626650415028,node/200010
4,Holtville,1028,HOLT AVE,"1028 HOLT AVE, Holtville, CA, USA",32.80403888679642,-115.38199150852311,node/600014
4,Holtville,1066,HOLT AVE,"1066 HOLT AVE, Holtville, CA, USA",32.80203469742046,-115.38212266128362,node/600019
4,Holtville,1079,FIFTH ST,"1079 FIFTH ST, Holtville, CA, USA",32.804463711293785,-115.375345303257,node/600006
4,Holtville,1176,HOLT AVE,"1176 HOLT AVE, Holtville, CA, USA",32.81033495954993,-115.3762246774969,node/600009
4,Holtville,1183,PINE AVE,"1183 PINE AVE, Holtville, CA, USA",32.80394694174645,-115.37072551245949,node/600024
4,Holtville,1208,HOLT AVE,"1208 HOLT AVE, Holtville, CA, USA",32.821282473209536,-115.3716083440223,node/600018
4,Holtville,1244,HOLT AVE,"1244 HOLT AVE, Holtville, CA, USA",32.810647566114774,-115.37416169294892,node/600015
4,Holtville,1272,FIFTH ST,"1272 FIFTH ST, Holtville, CA, USA",32.81213320316521,-115.38700925686835,node/600011
4,Holtville,1284,FIFTH ST,"1284 FIFTH ST, Holtville, CA, USA",32.80286059051831,-115.38182605230443,node/600017
4,Holtville,1438,FIFTH ST,"1438 FIFTH ST, Holtville, CA, USA",32.81860573162254,-115.3879273366543,node/600023
4,Holtville,1467,HOLT AVE,"1467 HOLT AVE, Holtville, CA, USA",32.80376449695608,-115.38416387315992,node/600002
4,Holtville,1505,PINE AVE,"1505 PINE AVE, Holtville, CA, USA",32.811450409424765,-115.37239763260368,node/600003
4,Holtville,1513,SIXTH ST,"1513 SIXTH ST, Holtville, CA, USA",32.803748314916895,-115.371977392283,node/600004
4,Holtville,1660,FIFTH ST,"1660 FIFTH ST, Holtville, CA, USA",32.80634930858617,-115.37520520900551,node/600008
4,Holtville,1668,FIFTH ST,"1668 FIFTH ST, Holtville, CA, USA",32.81423050000345,-115.37571421001466,node/600020
4,Holtville,1978,HOLT AVE,"1978 HOLT AVE, Holtville, CA, USA",32.81268337444547,-115.38906483904888,node/600010
4,Holtville,286,PINE AVE,"286 PINE AVE, Holtville, CA, USA",32.81937778703427,-115.38139034615628,node/600013
4,Holtville,338,PINE AVE,"338 PINE AVE, Holtville, CA, USA",32.81500590475878,-115.3759616406764,node/600012
4,Holtville,635,HOLT AVE,"635 HOLT AVE, Holtville, CA, USA",32.8144736673414,-115.37644462819156,node/600001
4,Holtville,775,SIXTH ST,"775 SIXTH ST, Holtville, CA, USA",32.80743891679383,-115.375842349432,node/600000
4,Holtville,852,SIXTH ST,"852 SIXTH ST, Holtville, CA, USA",32.81369250896287,-115.3859174279813,node/600005
4,Holtville,866,PINE AVE,"866 PINE AVE, Holtville, CA, USA",32.82125713197161,-115.38265040762298,node/600021
4,Holtville,869,PINE AVE,"869 PINE AVE, Holtville, CA, USA",32.80300499985259,-115.3710171124724,node/600022
4,Holtville,910,HOLT AVE,"910 HOLT AVE, Holtville, CA, USA",32.80648914438135,-115.39023969056818,node/600016
4,Holtville,951,SIXTH ST,"951 SIXTH ST, Holtville, CA, USA",32.81543881453711,-115.37204406223434,node/600007
5,Imperial,1093,ATEN RD,"1093 ATEN RD, Imperial, CA, USA",32.829330617198295,-115.55319263236194,node/500012
5,Imperial,127,ATEN RD,"127 ATEN RD, Imperial, CA, USA",32.837731411082615,-115.57997914988796,node/500029
5,Imperial,1278,HIGHWAY 111,"1278 HIGHWAY 111, Imperial, CA, USA",32.8321749642293,-115.5623351101687,node/500006
5,Imperial,1283,HIGHWAY 111,"1283 HIGHWAY 111, Imperial, CA, USA",32.85549603747346,-115.56179040353746,node/500004
5,Imperial,1289,ATEN RD,"1289 ATEN RD, Imperial, CA, USA",32.828982659473304,-115.55118745129283,node/500008
5,Imperial,1398,WORTHINGTON RD,"1398 WORTHINGTON RD, Imperial, CA, USA",32.84649213692808,-115.56698049639056,node/500005
5,Imperial,1415,HIGHWAY 111,"1415 HIGHWAY 111, Imperial, CA, USA",32.838716613652075,-115.58703349655036,node/500017
5,Imperial,1472,MAIN ST,"1472 MAIN ST, Imperial, CA, USA",32.838682466094,-115.54983602119646,node/500022
5,Imperial,1518,MAIN ST,"1518 MAIN ST, Imperial, CA, USA",32.86426038527559,-115.56316111797796,node/500009
5,Imperial,1716,WORTHINGTON RD,"1716 WORTHINGTON RD, Imperial, CA, USA",32.86003509840522,-115.55121564546434,node/500007
5,Imperial,1726,MAIN ST,"1726 MAIN ST, Imperial, CA, USA",32.85881842519503,-115.5819475347231,node/500020
5,Imperial,1851,WORTHINGTON RD,"1851 WORTHINGTON RD, Imperial, CA, USA",32.84791122635839,-115.58593048920606,node/500027
5,Imperial,2034,HIGHWAY 111,"2034 HIGHWAY 111, Imperial, CA, USA",32.83132179619109,-115.55856935767608,node/500014
5,Imperial,2055,WORTHINGTON RD,"2055 WORTHINGTON RD, Imperial, CA, USA",32.853321547674966,-115.55916355762363,node/500016
5,Imperial,2252,WORTHINGTON RD,"2252 WORTHINGTON RD, Imperial, CA, USA",32.84237299104743,-115.55113258031214,node/500000
5,Imperial,2283,WORTHINGTON RD,"2283 WORTHINGTON RD, Imperial, CA, USA",32.84099308070727,-115.5752285204542,node/500001
5,Imperial,2354,MAIN ST,"2354 MAIN ST, Imperial, CA, USA",32.86641642847332,-115.58308235695156,node/500015
5,Imperial,2385,HIGHWAY 111,"2385 HIGHWAY 111, Imperial, CA, USA",32.83923996644761,-115.5517405781469,node/500003
5,Imperial,2425,HIGHWAY 111,"2425 HIGHWAY 111, Imperial, CA, USA",32.85427604559579,-115.58167354849115,node/500026
5,Imperial,253,HIGHWAY 111,"253 HIGHWAY 111, Imperial, CA, USA",32.827670686739204,-115.5666815252534,node/500021
5,Imperial,2598,HIGHWAY 111,"2598 HIGHWAY 111, Imperial, CA, USA",32.846667204067785,-115.55110650415226,node/500002
5,Imperial,2713,ATEN RD,"2713 ATEN RD, Imperial, CA, USA",32.83661346239224,-115.5853920816382,node/500013
5,Imperial,2771,MAIN ST,"2771 MAIN ST, Imperial, CA, USA",32.85026533412701,-115.56799390892424,node/500018
5,Imperial,561,ATEN RD,"561 ATEN RD, Imperial, CA, USA",32.84052736387327,-115.56015523064764,node/500024
5,Imperial,649,WORTHINGTON RD,"649 WORTHINGTON RD, Imperial, CA, USA",32.86134238954312,-115.57067916923975,node/500023
5,Imperial,662,HIGHWAY 111,"662 HIGHWAY 111, Imperial, CA, USA",32.831669063262844,-115.55976436093246,node/500011
5,Imperial,817,MAIN ST,"817 MAIN ST, Imperial, CA, USA",32.844015399289795,-115.55589580443628,node/500019
5,Imperial,856,MAIN ST,"856 MAIN ST, Imperial, CA, USA",32.866567407697616,-115.5703018360604,node/500028
5,Imperial,862,HIGHWAY 111,"862 HIGHWAY 111, Imperial, CA, USA",32.82786336782473,-115.5759155128268,node/500025
5,Imperial,976,WORTHINGTON RD,"976 WORTHINGTON RD, Imperial, CA, USA",32.835382720288024,-115.56785688305166,node/500010
6,San Diego,1619,BROADWAY,"1619 BROADWAY, San Diego, CA, USA",32.6796781901912,-117.20340618585462,node/100005
6,San Diego,1829,WASHINGTON ST,"1829 WASHINGTON ST, San Diego, CA, USA",32.69575702039775,-117.20244358845147,node/100118
6,San Diego,1876,MAIN ST,"1876 MAIN ST, San Diego, CA, USA",32.74467137649632,-117.20739386649606,node/100075
6,San Diego,266,INDIA ST,"266 INDIA ST, San Diego, CA, USA",32.720688175514475,-117.25378307294189,node/100125
6,San Diego,2968,MARKET ST,"2968 MARKET ST, San Diego, CA, USA",32.589390505198,-117.04984812040657,node/100184
6,San Diego,300,BROADWAY,"300 BROADWAY, San Diego, CA, USA",32.737919265887896,-117.17028091652084,node/100136
6,San Diego,3000,MARKET ST,"3000 MARKET ST, San Diego, CA, USA",32.83012486139899,-117.30366409143056,node/100068
6,San Diego,3264,MAIN ST,"3264 MAIN ST, San Diego, CA, USA",32.68523979356943,-117.2275190816931,node/100072
6,San Diego,3557,UNIVERSITY AVE,"3557 UNIVERSITY AVE, San Diego, CA, USA",32.645093837587,-117.28674376035993,node/100143
6,San Diego,3645,UNIVERSITY AVE,"3645 UNIVERSITY AVE, San Diego, CA, USA",32.787281396052684,-117.2281501119094,node/100132
6,San Diego,3941,EL CAJON BLVD,"3941 EL CAJON BLVD, San Diego, CA, USA",32.64721453212465,-117.21518712947436,node/100096
6,San Diego,4102,BROADWAY,"4102 BROADWAY, San Diego, CA, USA",32.676558126621664,-117.26377595029284,node/100056
6,San Diego,4165,ADAMS AVE,"4165 ADAMS AVE, San Diego, CA, USA",32.64574171287834,-117.07488764725936,node/100069
6,San Diego,4332,PARK BLVD,"4332 PARK BLVD, San Diego, CA, USA",32.66780165294929,-117.04700400607254,node/100124
6,San Diego,4391,MARKET ST,"4391 MARKET ST, San Diego, CA, USA",32.614174592882165,-117.17854934644176,node/100062
6,San Diego,4522,ADAMS AVE,"4522 ADAMS AVE, San Diego, CA, USA",32.86255700519098,-117.11910007204378,node/100013
6,San Diego,4734,MAIN ST,"4734 MAIN ST, San Diego, CA, USA",32.78351529478406,-117.05985722321807,node/100169
6,San Diego,4881,WASHINGTON ST,"4881 WASHINGTON ST, San Diego, CA, USA",32.71836160452085,-117.22907253098602,node/100165
6,San Diego,5167,INDIA ST,"5167 INDIA ST, San Diego, CA, USA",32.76576787123172,-117.21324512854278,node/100080
